id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,model,clock_rate,seq_length,saved_at
16_100_tips,58.0,0.2989690721649484,6.025936757500003,1.0776056165482273,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_10_tips,4.0,0.2857142857142857,2.8117352734,1.361573916275425,10,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_50_tips,26.0,0.2765957446808511,12.583664474099995,2.514095755385201,50,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_10_tips,0.0,0.0,0.7989304483,0.5048612817204754,10,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_50_tips,20.0,0.2127659574468085,3.161492530000002,0.7432506900791657,50,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_100_tips,158.0,0.8144329896907216,0.3470066307099991,0.0587058102881344,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_20_tips,2.0,0.0588235294117647,1.2684413659999998,0.39777977528865,20,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_200_tips,322.0,0.817258883248731,0.6455270497800015,0.080595622306555,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_100_tips,34.0,0.1752577319587628,7.138582350299998,1.7149174711117867,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_200_tips,154.0,0.3908629441624365,8.13563899129998,1.3547265693363626,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_200_tips,292.0,0.7411167512690355,2.510768662354008,0.4797745024388172,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_20_tips,6.0,0.1764705882352941,0.9956382033,0.4169330104934022,20,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_20_tips,4.0,0.1176470588235294,11.6269462242,4.10836352123304,20,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_10_tips,0.0,0.0,1.1751048827,0.545172789927373,10,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_20_tips,10.0,0.2941176470588235,4.733510088900001,1.8614200726270096,20,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_100_tips,36.0,0.1855670103092783,3.923289395600001,0.6851697592069025,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_20_tips,2.0,0.0588235294117647,5.2453878748000005,2.21026789365706,20,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_200_tips,340.0,0.8629441624365483,0.5953420414800021,0.071742052490069,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
17_50_tips,10.0,0.1063829787234042,8.9646794575,1.7993931357504651,50,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_50_tips,84.0,0.8936170212765957,0.1372428652,0.0340570687071132,50,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_10_tips,0.0,0.0,0.7477504614999998,0.4175358790394105,10,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_200_tips,80.0,0.2030456852791878,14.596055955599985,1.8332831015547024,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_20_tips,28.0,0.8235294117647058,0.0398494165,0.0144252307453161,20,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_50_tips,84.0,0.8936170212765957,0.170566544,0.0453247651755895,50,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_100_tips,186.0,0.9587628865979382,0.13246710282,0.0256436760962849,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_100_tips,44.0,0.2268041237113402,8.909955090199995,1.4731792647435218,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_50_tips,16.0,0.1702127659574468,6.899492365800002,2.104743890662499,50,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_200_tips,88.0,0.2233502538071066,12.054924587899984,1.568744621833618,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_200_tips,178.0,0.4517766497461929,3.2415152435,0.4243188779256882,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_200_tips,124.0,0.3147208121827411,12.75665618479999,2.0585461231257605,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_100_tips,140.0,0.7216494845360825,0.8309853099600016,0.1498201205398135,100,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_200_tips,172.0,0.4365482233502538,4.094281654800005,0.63837168711259,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
8_200_tips,124.0,0.3147208121827411,11.776262109989974,1.615674084730943,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_200_tips,260.0,0.6598984771573604,1.456811397799993,0.1892229465015245,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_200_tips,130.0,0.3299492385786802,5.106392289000003,0.6022177162630824,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
1_200_tips,96.0,0.2436548223350254,9.213674339299992,1.1462536322367844,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_200_tips,212.0,0.5380710659898477,2.491588419820009,0.3093676416478855,200,,IQ-TREE,4700.418495178223,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_10_tips,13.0,1.0,3.62758473,2.2285213868309044,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
13_10_tips,0.0,0.0,0.60965972,0.3239476704498259,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
9_10_tips,2.0,0.1428571428571428,2.3364127100000003,1.4856371115308833,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_10_tips,0.0,0.0,1.4182749099999998,0.861861432677406,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_20_tips,29.0,1.0,0.4852231749199999,0.1996823225857745,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
1_20_tips,6.0,0.1764705882352941,1.65342925,0.4782141150312608,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_20_tips,4.0,0.1176470588235294,3.57739672,1.4376618344993313,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_20_tips,33.0,1.0,1.0414147199999997,0.2901498671297287,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_10_tips,0.0,0.0,2.80109109,1.6592507171151876,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
17_20_tips,29.0,1.0,1.8482643310000004,0.6938609581128179,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_50_tips,93.0,1.0,8.406950772000002,1.350728285925915,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
1_50_tips,93.0,1.0,12.672442910000004,1.8406278061486043,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_50_tips,89.0,1.0,4.5721146482,1.1412589729422986,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_100_tips,177.0,1.0,3.198488474,0.4105227465935078,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_10_tips,0.0,0.0,0.64178209,0.2598281280189531,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_10_tips,4.0,0.2857142857142857,0.94493107,0.3943964584642147,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
1_100_tips,188.0,1.0,10.310500699,1.2169343395037735,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
13_100_tips,185.0,1.0,5.009366339700001,0.5964046519022738,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_100_tips,179.0,1.0,8.7743743211,1.6319556894978542,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_20_tips,33.0,1.0,3.5200886600000003,1.119049330125962,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_100_tips,191.0,1.0,30.003499676000008,4.316493033848872,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_100_tips,193.0,1.0,58.95669891600001,8.109772961491489,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_50_tips,91.0,1.0,4.237908809000001,0.9304356578896577,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
8_20_tips,4.0,0.1176470588235294,3.02793267,0.8359237871513439,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_50_tips,76.0,1.0,1.0133367677000005,0.2230845176135851,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_50_tips,89.0,1.0,1.7063499900000012,0.2658800823628052,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_50_tips,92.0,1.0,6.727952250000002,1.2001762853639677,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_10_tips,13.0,1.0,3.183322,1.4699963936181262,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
1_10_tips,2.0,0.1428571428571428,0.1506820499999999,0.0758144747827068,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
7_50_tips,82.0,1.0,1.1537275336,0.19721816399263,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
7_20_tips,8.0,0.2352941176470588,1.4482728540000005,0.477978124931754,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_50_tips,93.0,1.0,4.829420708099998,0.8324955108744616,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_10_tips,0.0,0.0,0.6834879899999999,0.3572252632221689,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_50_tips,92.0,1.0,14.927176690000008,3.02838008922754,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
8_100_tips,192.0,1.0,31.92936321900002,3.695658753028805,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_10_tips,0.0,0.0,0.97922781,0.4646701399529935,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_50_tips,14.0,0.1489361702127659,13.653003550000005,3.4742583002916985,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
8_10_tips,2.0,0.1428571428571428,5.13053702,2.5482680378349487,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
17_10_tips,2.0,0.1428571428571428,6.381133419999999,3.514356803475087,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_100_tips,50.0,0.2577319587628865,3.3588996600000005,0.4824660508806235,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_100_tips,190.0,1.0,12.818088709000005,1.7182828170611766,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
13_50_tips,91.0,1.0,2.211632770999999,0.332646036551583,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
13_20_tips,6.0,0.1764705882352941,3.1137402999999995,0.9077267337319018,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
7_100_tips,143.0,1.0,0.50273350777,0.0767544571670756,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
9_50_tips,92.0,1.0,9.252598137,3.44913618930287,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
17_100_tips,189.0,1.0,14.392273534999998,1.9969757564275985,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
7_200_tips,323.0,1.0,2.242454556969998,0.2016738500356807,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_10_tips,6.0,0.4285714285714285,0.92741931,0.3864486264052436,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_200_tips,289.0,1.0,1.3979268704800003,0.1505458250919784,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
9_100_tips,189.0,1.0,19.39042044,2.307419420591399,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_20_tips,4.0,0.1176470588235294,0.7501099999999999,0.2261119411352779,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_20_tips,32.0,1.0,7.53269317,2.154600516036247,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_20_tips,2.0,0.0588235294117647,0.9306951999999998,0.3477020620726395,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
8_50_tips,20.0,0.2127659574468085,2.4968951543,0.6069126992211518,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
7_10_tips,4.0,0.2857142857142857,2.15395108,1.3751626502624188,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_20_tips,0.0,0.0,3.3520838700000004,1.0920876990062756,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_10_tips,0.0,0.0,0.30534897,0.219590768545861,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_200_tips,369.0,1.0,33.349501369600034,4.591468794100222,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_200_tips,296.0,1.0,5.939434689854002,1.013624377528136,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_200_tips,355.0,1.0,6.608934218400001,0.7488840562313004,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_100_tips,187.0,1.0,19.8133623333,2.648435391122801,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_10_tips,4.0,0.2857142857142857,3.29718149,1.5205422142845015,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_100_tips,140.0,1.0,0.6897408085099999,0.1128676277658189,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_50_tips,24.0,0.2553191489361702,3.2686637500000004,0.7855804115649427,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_100_tips,189.0,1.0,4.433138072300001,0.518945912424599,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_20_tips,6.0,0.1764705882352941,13.449842699999996,4.453034180377041,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_10_tips,0.0,0.0,1.2774452,0.5937396434502155,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
10_20_tips,10.0,0.2941176470588235,4.500969670000001,1.7250687043387722,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_100_tips,191.0,1.0,20.321089907999987,3.424958707248538,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
17_200_tips,383.0,1.0,20.1899059932,2.2868189735776903,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_10_tips,4.0,0.2857142857142857,0.7522436099999998,0.3892501621376014,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_20_tips,24.0,1.0,0.0533900219,0.0185937027384793,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
14_50_tips,67.0,1.0,0.1823168933,0.0444216163210166,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
9_200_tips,390.0,1.0,32.328687159,2.6913608980041928,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_50_tips,66.0,1.0,0.2890548839,0.0672309264864852,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_100_tips,121.0,1.0,0.13164416312,0.0209270606350611,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
5_200_tips,277.0,1.0,0.8521424664799999,0.0947086295953173,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_20_tips,6.0,0.1764705882352941,1.0169921400000002,0.4043332660240599,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_100_tips,193.0,1.0,11.253419249,1.3560434508745254,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_100_tips,190.0,1.0,28.604715338400005,3.402114850773941,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_100_tips,162.0,1.0,1.354281217959999,0.1924209137859952,100,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_50_tips,12.0,0.1276595744680851,6.792861235,2.013050304161393,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
16_10_tips,2.0,0.1428571428571428,0.8727564599999998,0.5117439109454106,10,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_50_tips,22.0,0.2340425531914893,12.61966322,2.547477932461257,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
9_20_tips,8.0,0.2352941176470588,4.4408902,1.828814822750257,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_20_tips,2.0,0.0588235294117647,1.4074598400000002,0.4002805284247893,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
13_200_tips,391.0,1.0,67.09428423899998,7.560753438392753,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_20_tips,8.0,0.2352941176470588,4.504580159999999,2.032363311645559,20,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
17_50_tips,20.0,0.2127659574468085,8.81960249,1.732257389221164,50,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
12_200_tips,392.0,1.0,42.80701978799992,3.953151264717565,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
2_200_tips,381.0,1.0,24.69828906640002,3.4290112126660524,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
11_200_tips,353.0,1.0,8.7446146751,0.9314580899119432,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
1_200_tips,378.0,1.0,29.5086869888,2.6342799627031086,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
6_200_tips,351.0,1.0,11.991030873900003,1.3786624779713823,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
3_200_tips,384.0,1.0,16.161934457599983,1.5644097472201597,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
19_200_tips,352.0,1.0,6.282124981220001,0.6305228878492131,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
4_200_tips,373.0,1.0,40.33586521239995,5.289818892981882,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
8_200_tips,372.0,1.0,37.48625870059002,4.05222884780995,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
18_200_tips,329.0,1.0,3.4580989118999987,0.404643205883788,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
0_200_tips,387.0,1.0,39.15297997400002,3.79359057180053,200,,FastME,4.596657514572144,,Cherry,1.0,100,2026-09-20T09:55:05.992254
15_10_tips,0.0,0.0,1.32920657,0.6590631114136564,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
14_10_tips,2.0,0.1428571428571428,1.1932292299999996,0.9901013267097408,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
9_10_tips,2.0,0.1428571428571428,3.25929919,2.0723005510233,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
6_10_tips,0.0,0.0,2.0812700600000005,1.4357239263550232,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
3_20_tips,2.0,0.0588235294117647,2.51368699,0.9666924764587362,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
15_20_tips,6.0,0.1764705882352941,0.68136347,0.1932906021682184,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
17_20_tips,6.0,0.1764705882352941,0.6132850669999999,0.3305324473031176,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
16_20_tips,2.0,0.0588235294117647,0.2652086999999999,0.1049795488713006,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
18_20_tips,10.0,0.2941176470588235,0.1620787949199999,0.082243315757132,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
14_20_tips,0.0,0.0,0.8229042799999999,0.3808600433078721,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
7_10_tips,0.0,0.0,2.69837684,1.5885875825096138,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
5_20_tips,0.0,0.0,4.95249257,1.5469229857480125,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
5_10_tips,2.0,0.1428571428571428,0.37574031,0.2900005916166925,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
15_50_tips,18.0,0.1914893617021276,2.557816562,0.579030155452896,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
4_10_tips,0.0,0.0,0.91331176,0.4058327222459271,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
12_10_tips,2.0,0.1428571428571428,0.96774116,0.4941552791513048,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
11_50_tips,10.0,0.1063829787234042,1.5353735053999995,0.4994459094363944,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
2_50_tips,6.0,0.0638297872340425,1.216202079,0.3992010468537381,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
12_50_tips,4.0,0.0425531914893617,2.30137477,0.5760620045026059,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
12_20_tips,0.0,0.0,4.500297079999999,1.754836140264889,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
10_10_tips,0.0,0.0,3.74440327,2.0000610050365006,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
7_50_tips,22.0,0.2340425531914893,0.3287536382,0.0791969914789036,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
19_100_tips,30.0,0.1546391752577319,0.98975384,0.1668331255208029,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_100_tips,28.0,0.1443298969072164,3.126549183,0.5017800136966846,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
2_20_tips,0.0,0.0,1.18654102,0.5093229106302881,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
14_100_tips,6.0,0.0309278350515463,9.497776235999998,1.963290451802268,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
8_20_tips,2.0,0.0588235294117647,3.39850051,1.02028759471957,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
17_100_tips,8.0,0.0412371134020618,4.711362564999999,0.902608797034598,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_10_tips,0.0,0.0,0.69942099,0.3687742873978074,10,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
4_100_tips,12.0,0.0618556701030927,1.4410828899,0.2225729240682307,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_20_tips,2.0,0.0588235294117647,1.84629536,0.5791840964746136,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
18_50_tips,28.0,0.2978723404255319,0.3244340777,0.0979574853082497,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_50_tips,6.0,0.0638297872340425,4.242175359999999,0.8486609848507508,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_50_tips,14.0,0.1489361702127659,0.6821591510000004,0.1399607966123689,50,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_100_tips,32.0,0.1649484536082474,1.6070387656999998,0.2606963436863764,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_20_tips,0.0,0.0,3.60833487,1.1920655661233406,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
18_100_tips,16.0,0.0824742268041237,3.4586064000000007,0.5765539569443161,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
7_20_tips,4.0,0.1176470588235294,1.743316814,0.5995259940375826,20,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
10_100_tips,34.0,0.1752577319587628,2.9540157289,0.7883380102577665,100,,Phyloformer,115.70178461074828,0.0,Cherry,1.0,750,2026-09-20T13:06:25.228141
