id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,rate_multiplier
15_200_tips,106.0,0.2690355329949238,1.1653150299999986,0.1323096769446901,200,,IQ-TREE,0.5
3_200_tips,80.0,0.2030456852791878,2.141116937900001,0.2666306231191547,200,,IQ-TREE,0.5
0_200_tips,38.0,0.0964467005076142,5.174733232100002,0.7098186010631488,200,,IQ-TREE,0.5
6_200_tips,144.0,0.365482233502538,0.7213400842000018,0.0905062562467145,200,,IQ-TREE,0.5
19_200_tips,208.0,0.5279187817258884,0.4797382046674981,0.052474930418277,200,,IQ-TREE,0.5
7_200_tips,60.0,0.1522842639593908,1.8426813098999988,0.232993428037544,200,,IQ-TREE,0.5
8_200_tips,272.0,0.6903553299492385,0.3616888709099985,0.0399333627680707,200,,IQ-TREE,0.5
14_200_tips,110.0,0.2791878172588832,1.370983694299996,0.1667366250296462,200,,IQ-TREE,0.5
16_200_tips,72.0,0.182741116751269,3.510884021100004,0.5815401432992746,200,,IQ-TREE,0.5
11_200_tips,68.0,0.1725888324873096,1.4279213608269978,0.1484305079854885,200,,IQ-TREE,0.5
2_200_tips,390.0,1.0,8.511853139000001,0.9395549615836988,200,,FastME,0.5
12_200_tips,62.0,0.1573604060913705,5.913411291,0.7564720298518602,200,,FastME,0.5
10_200_tips,339.0,1.0,1.950223205159998,0.3903235904695151,200,,FastME,0.5
17_200_tips,383.0,1.0,5.919142292200004,0.5111647057205864,200,,FastME,0.5
4_200_tips,387.0,1.0,8.744443094700006,0.9893691019154488,200,,FastME,0.5
5_200_tips,391.0,1.0,17.89227304649999,1.8291512714121152,200,,FastME,0.5
1_200_tips,372.0,1.0,9.518780568609996,1.27624047270772,200,,FastME,0.5
9_200_tips,386.0,1.0,22.340631038400016,2.864528206410847,200,,FastME,0.5
13_200_tips,390.0,1.0,19.52115845317999,1.855722188864685,200,,FastME,0.5
18_200_tips,389.0,1.0,7.022842687490004,0.6132942545354093,200,,FastME,0.5
3_200_tips,389.0,1.0,13.030191453999992,1.1799623223929838,200,,FastME,0.5
15_200_tips,387.0,1.0,7.749061444999996,0.802516621736102,200,,FastME,0.5
6_200_tips,379.0,1.0,3.378420451800001,0.4387835906931236,200,,FastME,0.5
0_200_tips,48.0,0.1218274111675127,6.656776776999999,0.9341460150086408,200,,FastME,0.5
7_200_tips,62.0,0.1573604060913705,1.9846876949000007,0.2885848742705964,200,,FastME,0.5
19_200_tips,372.0,1.0,1.5639705462675,0.1596226916043921,200,,FastME,0.5
14_200_tips,388.0,1.0,8.009626310299998,0.7582343838550221,200,,FastME,0.5
8_200_tips,352.0,1.0,0.8504014107099996,0.0954343249801674,200,,FastME,0.5
11_200_tips,64.0,0.1624365482233502,1.466001816327,0.1520879682679002,200,,FastME,0.5
16_200_tips,388.0,1.0,17.55007778670001,1.792031575866997,200,,FastME,0.5
8_10_tips,0.0,0.0,0.6858818599999998,0.3165547541583537,10,,Phyloformer,1.0
17_10_tips,4.0,0.2857142857142857,1.8152956,0.8232281965130303,10,,Phyloformer,1.0
10_10_tips,2.0,0.1428571428571428,2.242362399999999,1.3470854198584183,10,,Phyloformer,1.0
13_10_tips,6.0,0.4285714285714285,0.0396658479999999,0.0201399386721614,10,,Phyloformer,1.0
11_10_tips,0.0,0.0,0.2577497199999998,0.1244329788056317,10,,Phyloformer,1.0
5_10_tips,8.0,0.5714285714285714,0.0244600729999999,0.0085407543660539,10,,Phyloformer,1.0
1_10_tips,0.0,0.0,0.8471728800000002,0.5137063729813011,10,,Phyloformer,1.0
14_10_tips,2.0,0.1428571428571428,0.36176563,0.1689056158385656,10,,Phyloformer,1.0
9_10_tips,0.0,0.0,0.9317903900000004,0.4595691400217797,10,,Phyloformer,1.0
2_10_tips,4.0,0.2857142857142857,3.12928019,1.80006720869329,10,,Phyloformer,1.0
19_10_tips,0.0,0.0,0.8666096300000001,0.4315068899016379,10,,Phyloformer,1.0
18_10_tips,2.0,0.1428571428571428,0.9688961799999998,0.3917007002445527,10,,Phyloformer,1.0
16_10_tips,0.0,0.0,2.78308223,1.544962907788372,10,,Phyloformer,1.0
4_10_tips,0.0,0.0,0.4665308699999998,0.2170357095282084,10,,Phyloformer,1.0
6_10_tips,2.0,0.1428571428571428,1.70796116,0.6661120111138256,10,,Phyloformer,1.0
15_10_tips,2.0,0.1428571428571428,0.033041916,0.0126337172621828,10,,Phyloformer,1.0
0_10_tips,0.0,0.0,1.04273801,0.6935502544057625,10,,Phyloformer,1.0
7_10_tips,8.0,0.5714285714285714,0.027077116,0.0117378970341972,10,,Phyloformer,1.0
3_10_tips,2.0,0.1428571428571428,0.12360861,0.0787309135717991,10,,Phyloformer,1.0
12_10_tips,8.0,0.5714285714285714,0.6607902200000003,0.5003298326732992,10,,Phyloformer,1.0
8_10_tips,2.0,0.1428571428571428,0.9101015220000002,0.6083642690933376,10,,IQ-TREE,1.0
17_10_tips,2.0,0.1428571428571428,5.1109425005,2.9194440692664023,10,,IQ-TREE,1.0
10_10_tips,0.0,0.0,7.1961861240000005,4.635783063444993,10,,IQ-TREE,1.0
11_10_tips,0.0,0.0,1.0228337695,0.4681811112798459,10,,IQ-TREE,1.0
5_10_tips,8.0,0.5714285714285714,0.0226860308,0.0101862464210333,10,,IQ-TREE,1.0
1_10_tips,0.0,0.0,5.6500424579,5.019010476697932,10,,IQ-TREE,1.0
14_10_tips,2.0,0.1428571428571428,2.1123265893000003,1.3553331187502695,10,,IQ-TREE,1.0
18_10_tips,0.0,0.0,0.9199202105,0.4009200780207575,10,,IQ-TREE,1.0
13_10_tips,4.0,0.2857142857142857,0.0239890016,0.0111118332695383,10,,IQ-TREE,1.0
9_10_tips,0.0,0.0,1.4396657208,0.7803352426725733,10,,IQ-TREE,1.0
2_10_tips,4.0,0.2857142857142857,2.1552758763,1.2245556773245676,10,,IQ-TREE,1.0
19_10_tips,2.0,0.1428571428571428,0.7521814572,0.3730031002903139,10,,IQ-TREE,1.0
0_10_tips,0.0,0.0,5.1660919351,3.3701724963891264,10,,IQ-TREE,1.0
6_10_tips,0.0,0.0,1.5623332934,0.8975918378496428,10,,IQ-TREE,1.0
15_10_tips,2.0,0.1428571428571428,0.0279731493,0.0114888298198427,10,,IQ-TREE,1.0
16_10_tips,2.0,0.1428571428571428,4.8317077171,2.275472253243438,10,,IQ-TREE,1.0
4_10_tips,0.0,0.0,0.8251583810000002,0.4850773035248528,10,,IQ-TREE,1.0
7_10_tips,4.0,0.2857142857142857,0.0218743358,0.0128978503447776,10,,IQ-TREE,1.0
3_10_tips,2.0,0.1428571428571428,0.0432192266,0.0178759788409893,10,,IQ-TREE,1.0
12_10_tips,2.0,0.1428571428571428,0.4316932577999998,0.3980095328925593,10,,IQ-TREE,1.0
8_10_tips,2.0,0.1428571428571428,1.0247982600000003,0.7083051071242947,10,,FastME,1.0
17_10_tips,6.0,0.4285714285714285,5.38721475,3.025221111240848,10,,FastME,1.0
10_10_tips,0.0,0.0,7.127217460000002,4.461718408807492,10,,FastME,1.0
11_10_tips,0.0,0.0,1.1728530499999998,0.5371305782701421,10,,FastME,1.0
5_10_tips,8.0,0.5714285714285714,0.027889223,0.0107265513537002,10,,FastME,1.0
1_10_tips,0.0,0.0,5.57986114,4.8748057123851165,10,,FastME,1.0
14_10_tips,2.0,0.1428571428571428,2.3525353300000007,1.49644965702108,10,,FastME,1.0
13_10_tips,4.0,0.2857142857142857,0.025659782,0.0129831860638244,10,,FastME,1.0
18_10_tips,0.0,0.0,0.9760813,0.4061814112223798,10,,FastME,1.0
9_10_tips,0.0,0.0,1.3916993700000004,0.7729757261902102,10,,FastME,1.0
2_10_tips,2.0,0.1428571428571428,2.13677299,1.2287983322517868,10,,FastME,1.0
16_10_tips,2.0,0.1428571428571428,5.202549739999999,2.4154235409734386,10,,FastME,1.0
19_10_tips,0.0,0.0,0.8318771899999999,0.408758224583547,10,,FastME,1.0
4_10_tips,0.0,0.0,0.8126122500000001,0.5286202763138437,10,,FastME,1.0
0_10_tips,0.0,0.0,5.472668509999999,3.4909014731517174,10,,FastME,1.0
6_10_tips,0.0,0.0,1.58094886,0.8437218722567539,10,,FastME,1.0
12_10_tips,2.0,0.1428571428571428,0.4949499099999999,0.4354248342648998,10,,FastME,1.0
15_10_tips,0.0,0.0,0.027066726,0.0109354482064411,10,,FastME,1.0
7_10_tips,4.0,0.2857142857142857,0.023321086,0.0134230279770771,10,,FastME,1.0
3_10_tips,2.0,0.1428571428571428,0.0413813699999999,0.0171190317080347,10,,FastME,1.0
0_20_tips,0.0,0.0,1.70721303,0.5260748072810655,20,,Phyloformer,1.0
10_20_tips,0.0,0.0,0.5969191899999999,0.2652228321805833,20,,Phyloformer,1.0
18_20_tips,4.0,0.1176470588235294,2.16855008,0.7013295521899622,20,,Phyloformer,1.0
9_20_tips,0.0,0.0,0.8619354300000004,0.3002378639734331,20,,Phyloformer,1.0
2_20_tips,0.0,0.0,1.5456903699999998,0.4843948335108194,20,,Phyloformer,1.0
15_20_tips,6.0,0.1764705882352941,0.3789884699999998,0.1329558447299204,20,,Phyloformer,1.0
3_20_tips,2.0,0.0588235294117647,1.46377509,0.47741356636529,20,,Phyloformer,1.0
16_20_tips,2.0,0.0588235294117647,1.6240411099999994,0.7193673482949025,20,,Phyloformer,1.0
13_20_tips,10.0,0.2941176470588235,0.0570496089,0.0173339761841459,20,,Phyloformer,1.0
14_20_tips,16.0,0.4705882352941176,0.060784579,0.0163446378228213,20,,Phyloformer,1.0
7_20_tips,10.0,0.2941176470588235,3.015777739999999,0.9911191472085404,20,,Phyloformer,1.0
8_20_tips,2.0,0.0588235294117647,1.2609356599999997,0.4019350549926276,20,,Phyloformer,1.0
1_20_tips,0.0,0.0,1.6784322399999998,0.6292224514763477,20,,Phyloformer,1.0
12_20_tips,6.0,0.1764705882352941,0.43847655,0.1392455429199272,20,,Phyloformer,1.0
6_20_tips,2.0,0.0588235294117647,1.2214381599999995,0.4296509226750212,20,,Phyloformer,1.0
5_20_tips,6.0,0.1764705882352941,5.760361610000001,1.7711778987202589,20,,Phyloformer,1.0
11_20_tips,2.0,0.0588235294117647,0.2348204099999999,0.0879545247979641,20,,Phyloformer,1.0
17_20_tips,2.0,0.0588235294117647,0.88350433,0.2815653760499704,20,,Phyloformer,1.0
19_20_tips,0.0,0.0,1.94294624,0.6599833014169171,20,,Phyloformer,1.0
4_20_tips,0.0,0.0,2.71454897,0.9380791834200586,20,,Phyloformer,1.0
18_20_tips,2.0,0.0588235294117647,3.147675611199999,1.5736561627298806,20,,IQ-TREE,1.0
9_20_tips,0.0,0.0,2.3885888628,0.8368723220820978,20,,IQ-TREE,1.0
0_20_tips,0.0,0.0,2.8330641559000003,1.0120146710370383,20,,IQ-TREE,1.0
3_20_tips,4.0,0.1176470588235294,3.9513632419,1.376046035492236,20,,IQ-TREE,1.0
10_20_tips,0.0,0.0,1.1691724958999998,0.5645301046182711,20,,IQ-TREE,1.0
16_20_tips,4.0,0.1176470588235294,1.8938800275,1.0079786400452746,20,,IQ-TREE,1.0
14_20_tips,16.0,0.4705882352941176,0.0534921674,0.017065120950006,20,,IQ-TREE,1.0
2_20_tips,0.0,0.0,3.7351799969,1.972551311843309,20,,IQ-TREE,1.0
15_20_tips,4.0,0.1176470588235294,0.3952067864999999,0.2109530231200912,20,,IQ-TREE,1.0
7_20_tips,14.0,0.4117647058823529,6.4667511296,3.294016634102752,20,,IQ-TREE,1.0
13_20_tips,12.0,0.3529411764705882,0.0663407153,0.0213541153774447,20,,IQ-TREE,1.0
8_20_tips,0.0,0.0,3.473869677,1.4003625307726653,20,,IQ-TREE,1.0
1_20_tips,0.0,0.0,0.8657044092999999,0.3213332787319626,20,,IQ-TREE,1.0
6_20_tips,2.0,0.0588235294117647,1.6560917997000002,0.6290509047189126,20,,IQ-TREE,1.0
5_20_tips,6.0,0.1764705882352941,9.369032574700002,3.0756865231254777,20,,IQ-TREE,1.0
12_20_tips,4.0,0.1176470588235294,0.4691384830000001,0.1785282232026429,20,,IQ-TREE,1.0
11_20_tips,4.0,0.1176470588235294,0.4241403547999999,0.1609595016338454,20,,IQ-TREE,1.0
19_20_tips,0.0,0.0,7.403712889100001,3.5416865372922195,20,,IQ-TREE,1.0
17_20_tips,0.0,0.0,2.6382730003,1.27062252232191,20,,IQ-TREE,1.0
4_20_tips,0.0,0.0,5.4972777105,2.078331254612387,20,,IQ-TREE,1.0
18_20_tips,4.0,0.1176470588235294,3.55917485,1.594702510067635,20,,FastME,1.0
9_20_tips,0.0,0.0,2.8006261999999995,0.9928610407377508,20,,FastME,1.0
3_20_tips,2.0,0.0588235294117647,4.415642349999999,1.5632946768760665,20,,FastME,1.0
0_20_tips,2.0,0.0588235294117647,3.4940691699999995,1.20942001715234,20,,FastME,1.0
10_20_tips,0.0,0.0,1.33293052,0.6259649518306974,20,,FastME,1.0
16_20_tips,2.0,0.0588235294117647,2.04212293,1.0300739711632083,20,,FastME,1.0
14_20_tips,14.0,0.4117647058823529,0.0537161189999999,0.0166435052397564,20,,FastME,1.0
2_20_tips,0.0,0.0,3.94594955,1.8848898500794928,20,,FastME,1.0
15_20_tips,8.0,0.2352941176470588,0.5991261800000001,0.2872868815371325,20,,FastME,1.0
7_20_tips,8.0,0.2352941176470588,6.35151694,3.504055900760309,20,,FastME,1.0
8_20_tips,0.0,0.0,3.9001717,1.5659741504918256,20,,FastME,1.0
6_20_tips,4.0,0.1176470588235294,2.1488960500000003,0.7859870843573368,20,,FastME,1.0
13_20_tips,33.0,1.0,0.2537378929,0.0759496896427521,20,,FastME,1.0
1_20_tips,0.0,0.0,1.03630976,0.3684588467433591,20,,FastME,1.0
12_20_tips,4.0,0.1176470588235294,0.5188427800000001,0.2062135194653313,20,,FastME,1.0
5_20_tips,2.0,0.0588235294117647,8.87441753,3.0542433970480936,20,,FastME,1.0
19_20_tips,0.0,0.0,8.092102829999998,3.71520433543091,20,,FastME,1.0
17_20_tips,4.0,0.1176470588235294,3.4018923100000005,1.4322921342561248,20,,FastME,1.0
4_20_tips,0.0,0.0,6.12901415,2.265743264280132,20,,FastME,1.0
11_20_tips,2.0,0.0588235294117647,0.42722105,0.1861375005463002,20,,FastME,1.0
7_50_tips,12.0,0.1276595744680851,1.387080407,0.335132437231273,50,,Phyloformer,1.0
1_50_tips,8.0,0.0851063829787234,0.414545621,0.0848582031198709,50,,Phyloformer,1.0
6_50_tips,12.0,0.1276595744680851,3.24970713,0.8572711837318834,50,,Phyloformer,1.0
11_50_tips,6.0,0.0638297872340425,5.42653806,1.2220136841686726,50,,Phyloformer,1.0
16_50_tips,12.0,0.1276595744680851,0.796099365,0.157332768431057,50,,Phyloformer,1.0
3_50_tips,12.0,0.1276595744680851,0.5970872880000002,0.1285920493127119,50,,Phyloformer,1.0
4_50_tips,0.0,0.0,3.241797292,0.8090697395713724,50,,Phyloformer,1.0
0_50_tips,16.0,0.1702127659574468,2.049750666000001,0.4558525799568462,50,,Phyloformer,1.0
17_50_tips,12.0,0.1276595744680851,0.7583712641,0.1827862533144496,50,,Phyloformer,1.0
8_50_tips,10.0,0.1063829787234042,1.0723206530000002,0.2385334534112276,50,,Phyloformer,1.0
2_50_tips,10.0,0.1063829787234042,3.3998419399999995,0.8851140161682998,50,,Phyloformer,1.0
18_50_tips,8.0,0.0851063829787234,0.2321706969999999,0.0465821915678609,50,,Phyloformer,1.0
14_50_tips,2.0,0.0212765957446808,1.8296401559999995,0.378635424173537,50,,Phyloformer,1.0
10_50_tips,8.0,0.0851063829787234,3.5951491499999992,0.7249373892228331,50,,Phyloformer,1.0
13_50_tips,12.0,0.1276595744680851,1.28800121,0.2671391820578126,50,,Phyloformer,1.0
5_50_tips,6.0,0.0638297872340425,2.08224031,0.6259754621098286,50,,Phyloformer,1.0
9_50_tips,12.0,0.1276595744680851,3.051045106,0.6499573992348788,50,,Phyloformer,1.0
15_50_tips,10.0,0.1063829787234042,2.8077401200000005,0.6441893862243241,50,,Phyloformer,1.0
19_50_tips,18.0,0.1914893617021276,1.7275148318999995,0.4832610522219306,50,,Phyloformer,1.0
12_50_tips,20.0,0.2127659574468085,0.3886912755,0.1125281521318096,50,,Phyloformer,1.0
7_50_tips,18.0,0.1914893617021276,2.2843265171000007,0.7711681687645274,50,,IQ-TREE,1.0
1_50_tips,8.0,0.0851063829787234,0.3641036064,0.075692618353728,50,,IQ-TREE,1.0
6_50_tips,16.0,0.1702127659574468,7.4720621402,2.647369609482579,50,,IQ-TREE,1.0
11_50_tips,12.0,0.1276595744680851,15.2123998057,3.4321061138997475,50,,IQ-TREE,1.0
16_50_tips,10.0,0.1063829787234042,0.6984927115000001,0.1349332663571068,50,,IQ-TREE,1.0
3_50_tips,4.0,0.0425531914893617,0.6050399385000002,0.1445237729858297,50,,IQ-TREE,1.0
0_50_tips,6.0,0.0638297872340425,3.922103699499999,1.0980745514560242,50,,IQ-TREE,1.0
4_50_tips,0.0,0.0,5.566009350299999,2.052495558739528,50,,IQ-TREE,1.0
8_50_tips,12.0,0.1276595744680851,2.1374911643,0.5942638638401271,50,,IQ-TREE,1.0
17_50_tips,14.0,0.1489361702127659,0.7998728206,0.2694270669082095,50,,IQ-TREE,1.0
18_50_tips,12.0,0.1276595744680851,0.2348346504,0.0481156836894302,50,,IQ-TREE,1.0
2_50_tips,4.0,0.0425531914893617,6.032762311100002,2.177361283015962,50,,IQ-TREE,1.0
10_50_tips,8.0,0.0851063829787234,6.1807552681,1.4153832826695494,50,,IQ-TREE,1.0
14_50_tips,10.0,0.1063829787234042,3.6546751438,0.943785214881964,50,,IQ-TREE,1.0
5_50_tips,12.0,0.1276595744680851,5.5384937534,2.7006552397880665,50,,IQ-TREE,1.0
13_50_tips,4.0,0.0425531914893617,1.8353135976,0.5787766755994029,50,,IQ-TREE,1.0
15_50_tips,10.0,0.1063829787234042,5.603655359499999,1.526215693029901,50,,IQ-TREE,1.0
9_50_tips,20.0,0.2127659574468085,9.012061143899995,3.2182617196689014,50,,IQ-TREE,1.0
12_50_tips,20.0,0.2127659574468085,0.3367689159999997,0.0751730288111864,50,,IQ-TREE,1.0
19_50_tips,18.0,0.1914893617021276,3.5975797132000014,1.303108998260434,50,,IQ-TREE,1.0
7_50_tips,12.0,0.1276595744680851,2.551714237,0.8815081884815544,50,,FastME,1.0
1_50_tips,10.0,0.1063829787234042,0.4332699910000001,0.0950636680860163,50,,FastME,1.0
11_50_tips,8.0,0.0851063829787234,17.01132377,3.797959908763824,50,,FastME,1.0
6_50_tips,20.0,0.2127659574468085,7.860951820000001,2.8608815032289816,50,,FastME,1.0
3_50_tips,6.0,0.0638297872340425,0.6880792780000002,0.1574447827945475,50,,FastME,1.0
16_50_tips,12.0,0.1276595744680851,0.8040763549999999,0.16658290865552,50,,FastME,1.0
4_50_tips,4.0,0.0425531914893617,6.716774931999998,2.2857316519219,50,,FastME,1.0
0_50_tips,18.0,0.1914893617021276,5.245959086,1.2994121100817977,50,,FastME,1.0
8_50_tips,10.0,0.1063829787234042,2.615455112999999,0.7455378908357874,50,,FastME,1.0
17_50_tips,12.0,0.1276595744680851,0.8725315641,0.3417789119612537,50,,FastME,1.0
18_50_tips,16.0,0.1702127659574468,0.239222213,0.047559280290819,50,,FastME,1.0
2_50_tips,2.0,0.0212765957446808,6.66354708,2.321512514183317,50,,FastME,1.0
10_50_tips,8.0,0.0851063829787234,7.042996729999999,1.5874135183772051,50,,FastME,1.0
14_50_tips,8.0,0.0851063829787234,4.2069916460000005,1.0537358400406844,50,,FastME,1.0
5_50_tips,12.0,0.1276595744680851,6.216163780000001,2.822349468052869,50,,FastME,1.0
13_50_tips,8.0,0.0851063829787234,2.41441112,0.6970068751536446,50,,FastME,1.0
9_50_tips,10.0,0.1063829787234042,9.216809044,3.2509968270695806,50,,FastME,1.0
15_50_tips,10.0,0.1063829787234042,6.400021179999999,1.7178346421719657,50,,FastME,1.0
19_50_tips,20.0,0.2127659574468085,4.272295781899998,1.4209948608349967,50,,FastME,1.0
12_50_tips,20.0,0.2127659574468085,0.4103430374999999,0.0964657355022693,50,,FastME,1.0
17_100_tips,30.0,0.1546391752577319,2.020979101,0.3214353463601153,100,,Phyloformer,1.0
15_100_tips,24.0,0.1237113402061855,0.8831411000000002,0.1390853337047925,100,,Phyloformer,1.0
4_100_tips,14.0,0.0721649484536082,2.6036300420000003,0.4055088704944758,100,,Phyloformer,1.0
18_100_tips,30.0,0.1546391752577319,1.2825576716000002,0.1810056448625306,100,,Phyloformer,1.0
0_100_tips,28.0,0.1443298969072164,1.6249606799999994,0.2793591570411767,100,,Phyloformer,1.0
13_100_tips,144.0,0.7422680412371134,0.1294807925499999,0.0197950598883388,100,,Phyloformer,1.0
12_100_tips,16.0,0.0824742268041237,0.8270154832,0.1140373207421601,100,,Phyloformer,1.0
14_100_tips,32.0,0.1649484536082474,1.261318906,0.2125853778036347,100,,Phyloformer,1.0
3_100_tips,16.0,0.0824742268041237,5.368600560000004,0.7928451297709117,100,,Phyloformer,1.0
10_100_tips,16.0,0.0824742268041237,2.0212688170000006,0.2686153592503955,100,,Phyloformer,1.0
2_100_tips,42.0,0.2164948453608247,0.9650503060000004,0.1375098842212148,100,,Phyloformer,1.0
16_100_tips,56.0,0.2886597938144329,1.1744806594800004,0.1989796779661331,100,,Phyloformer,1.0
8_100_tips,64.0,0.3298969072164948,0.2865456825000001,0.0415202840500778,100,,Phyloformer,1.0
1_100_tips,38.0,0.1958762886597938,1.751697093000001,0.2414196569976887,100,,Phyloformer,1.0
5_100_tips,16.0,0.0824742268041237,2.012150662999999,0.3765462112260226,100,,Phyloformer,1.0
6_100_tips,32.0,0.1649484536082474,1.3338405925000003,0.2219225898501926,100,,Phyloformer,1.0
19_100_tips,114.0,0.5876288659793815,0.1838942266,0.0232019833783237,100,,Phyloformer,1.0
11_100_tips,18.0,0.0927835051546391,2.531627661000001,0.5303092456618683,100,,Phyloformer,1.0
9_100_tips,20.0,0.1030927835051546,1.0367861579999995,0.1398995137407243,100,,Phyloformer,1.0
7_100_tips,22.0,0.1134020618556701,2.0151654063999995,0.3129971385201219,100,,Phyloformer,1.0
17_100_tips,26.0,0.134020618556701,1.8065118292000004,0.2872911022279621,100,,IQ-TREE,1.0
15_100_tips,20.0,0.1030927835051546,0.8982491398,0.1317416874939269,100,,IQ-TREE,1.0
4_100_tips,14.0,0.0721649484536082,4.6193825547,1.1410578245139118,100,,IQ-TREE,1.0
18_100_tips,34.0,0.1752577319587628,1.201191936799999,0.1654505137674322,100,,IQ-TREE,1.0
0_100_tips,34.0,0.1752577319587628,2.2853201944,0.4958701797447587,100,,IQ-TREE,1.0
13_100_tips,146.0,0.7525773195876289,0.12734209965,0.0207435940455254,100,,IQ-TREE,1.0
12_100_tips,12.0,0.0618556701030927,0.7903915663000002,0.1208687998446151,100,,IQ-TREE,1.0
14_100_tips,30.0,0.1546391752577319,1.6332819994999992,0.3180309468572198,100,,IQ-TREE,1.0
3_100_tips,16.0,0.0824742268041237,9.0945970675,1.4355964042019,100,,IQ-TREE,1.0
10_100_tips,12.0,0.0618556701030927,2.595019937400001,0.5189075989723309,100,,IQ-TREE,1.0
2_100_tips,46.0,0.2371134020618556,0.9961733444000004,0.1504713925512081,100,,IQ-TREE,1.0
16_100_tips,58.0,0.2989690721649484,1.197532143379998,0.2156192997773312,100,,IQ-TREE,1.0
1_100_tips,32.0,0.1649484536082474,2.5150276932000004,0.4656871508151167,100,,IQ-TREE,1.0
8_100_tips,68.0,0.3505154639175257,0.2927438838999991,0.0436508712386894,100,,IQ-TREE,1.0
5_100_tips,16.0,0.0824742268041237,2.850813423600001,0.840067465680978,100,,IQ-TREE,1.0
6_100_tips,34.0,0.1752577319587628,1.5498959466999995,0.3162566503299068,100,,IQ-TREE,1.0
19_100_tips,124.0,0.6391752577319587,0.1585707865000001,0.0233967300595757,100,,IQ-TREE,1.0
11_100_tips,16.0,0.0824742268041237,4.111900622100001,1.0181575535750675,100,,IQ-TREE,1.0
9_100_tips,20.0,0.1030927835051546,1.1679842295999994,0.1694529101343349,100,,IQ-TREE,1.0
7_100_tips,18.0,0.0927835051546391,1.9760662381000005,0.3790750971069518,100,,IQ-TREE,1.0
17_100_tips,26.0,0.134020618556701,2.7639464990000016,0.4366754195056975,100,,FastME,1.0
15_100_tips,28.0,0.1443298969072164,1.052924958,0.1597660733864429,100,,FastME,1.0
4_100_tips,14.0,0.0721649484536082,5.932432932,1.3086935327468048,100,,FastME,1.0
18_100_tips,32.0,0.1649484536082474,1.3829885395999997,0.2201073864047905,100,,FastME,1.0
0_100_tips,32.0,0.1649484536082474,2.752931256,0.6100220307750277,100,,FastME,1.0
13_100_tips,182.0,1.0,0.36780161255,0.0587490218249519,100,,FastME,1.0
14_100_tips,34.0,0.1752577319587628,2.119142406,0.3968143986487651,100,,FastME,1.0
12_100_tips,16.0,0.0824742268041237,0.9427096172,0.1459200774624161,100,,FastME,1.0
10_100_tips,22.0,0.1134020618556701,3.811910577,0.7119566426216861,100,,FastME,1.0
3_100_tips,12.0,0.0618556701030927,11.88611406,1.8084400680644808,100,,FastME,1.0
2_100_tips,192.0,1.0,6.941884635999999,0.8176259139378833,100,,FastME,1.0
16_100_tips,189.0,1.0,9.37139050068,1.325801235413446,100,,FastME,1.0
1_100_tips,40.0,0.2061855670103092,3.2908390029999994,0.6219884578882803,100,,FastME,1.0
8_100_tips,192.0,1.0,1.1185539905000002,0.139395907120002,100,,FastME,1.0
5_100_tips,14.0,0.0721649484536082,3.370117783000001,0.9444246771495352,100,,FastME,1.0
6_100_tips,32.0,0.1649484536082474,2.0745758725,0.421328408726317,100,,FastME,1.0
19_100_tips,183.0,1.0,0.365941173,0.0434411777079528,100,,FastME,1.0
11_100_tips,24.0,0.1237113402061855,5.453217810999999,1.278775884559043,100,,FastME,1.0
7_100_tips,193.0,1.0,14.424796806400009,1.80208366277026,100,,FastME,1.0
9_100_tips,12.0,0.0618556701030927,1.3591499380000005,0.2238915290360681,100,,FastME,1.0
19_200_tips,46.0,0.116751269035533,4.435167609599999,0.5335976585516271,200,,Phyloformer,1.0
0_200_tips,142.0,0.3604060913705584,1.6152670515700012,0.1975526489148004,200,,Phyloformer,1.0
11_200_tips,70.0,0.1776649746192893,2.7242371264000025,0.3566894893803024,200,,Phyloformer,1.0
9_200_tips,52.0,0.1319796954314721,1.8610345468599976,0.2494262175296782,200,,Phyloformer,1.0
10_200_tips,42.0,0.1065989847715736,4.132031026000001,0.4650186376510391,200,,Phyloformer,1.0
18_200_tips,54.0,0.1370558375634517,4.597418772000002,0.7876590054494673,200,,Phyloformer,1.0
3_200_tips,36.0,0.0913705583756345,3.825664871,0.427862482738587,200,,Phyloformer,1.0
2_200_tips,156.0,0.3959390862944162,0.6840361318800001,0.0676575319436706,200,,Phyloformer,1.0
15_200_tips,48.0,0.1218274111675127,3.4985143706000006,0.3922845396665645,200,,Phyloformer,1.0
17_200_tips,80.0,0.2030456852791878,4.821939711499999,0.6954930012341611,200,,Phyloformer,1.0
7_200_tips,82.0,0.2081218274111675,1.2319080362000014,0.1178179930938718,200,,Phyloformer,1.0
6_200_tips,140.0,0.3553299492385787,0.6204657854,0.0636246170146496,200,,Phyloformer,1.0
1_200_tips,66.0,0.1675126903553299,3.8105968145,0.4479021101026611,200,,Phyloformer,1.0
5_200_tips,228.0,0.5786802030456852,0.300745116964,0.0283180717673146,200,,Phyloformer,1.0
16_200_tips,50.0,0.1269035532994923,4.948735472599996,0.6637877035365575,200,,Phyloformer,1.0
4_200_tips,58.0,0.1472081218274111,3.986134665,0.5718181718358599,200,,Phyloformer,1.0
12_200_tips,48.0,0.1218274111675127,11.773859946,1.4649103168777722,200,,Phyloformer,1.0
